555628, 2010,106,7666,11262010,2010,A,O,P,1,FEL,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,106,106,Y,N,V,S,M,P,12311900,25,5,4,150,BK,BK,T, ,L, , ,STREET, , ,PITKIN AVENUE,CROSS BAY BOULEVARD, ,QUEENS, , ,106,D, , ,1027754,184197,CM,1, 46,0101000020E6100000542CC280F67552C0C6035BF208564440
555629, 2010,43,10372,11262010,2010,1,O,P,1,MISD,15,P,Y,N,Y,UUV,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,138,138,N,N, , ,M,Q,02181978,32,6,2,200,BK,BR,M, ,L, , ,STREET, , ,POWELL AVENUE,OLMSTEAD AVENUE, ,BRONX, , ,43,G, , ,1024673,241993,CM,1,100,0101000020E6100000BB2AECC8A67652C04958CE94576A4440
555630, 2010,40,16428,11262010,2010,1,I,H,2,CRIM TRES,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,807,807,Y,N, , ,M,Q,11141983,27,5,9,150,BR,BR,M, ,L, , ,LOBBY,3050,PARK AVENUE,EAST 157 STREET,EAST 156 STREET, ,BRONX, , ,40,G,1, ,1006451,238923,CM,1, 31,0101000020E6100000D70265C5DD7A52C09CC5099645694440
555631, 2010,105,8708,11262010,2010,A,O,P,1,FEL,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,105,105,N,N, , ,M,Z,11111993,17,5,11,155,BR,BR,M, ,L, , , , , ,HILLSIDE AVENUE,216 STREET, ,QUEENS, , ,105,J,24, ,1053979,204453,CM,1, 85,0101000020E610000017AD6B22E66F52C0F9BB3E47215D4440
555632, 2010,81,10644,11262010,2011,1,O,P,1,CPM,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,165,165,N,N, , ,F,B,12311900,42,5,2,130,BK,BK,T, ,L, , ,SIDEWALK,1939,FULTON STREET,HULL STREET,HOWARD AVENUE, ,BROOKLYN, , ,81,J,12, ,1006888,186555,CM,1, 27,0101000020E61000004B9D5ACAC67A52C00D00C694DF564440
555633, 2010,77,10540,11262010,2011,A,O,P,1,GLA,5,O,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,165,165,N,N, , ,M,B,12051979,31,6,0,180,BA,BR,M, ,L, , ,STREET, , ,CLASSON AVENUE,STERLING PLACE, ,BROOKLYN, , ,77,C,17, ,995237,184835,CM,1, 46,0101000020E61000008665500D777D52C043B0AF9B45564440
555634, 2010,14,11034,11262010,2013,1,I,T,5,GRAND LARCENY,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,861,861,Y,N,V,S,M,B,12311900,42,5,11,215,BK,BR,M, ,L, , ,S/B N PLAT, , ,WEST 34 STREET,AVENUE OF THE AMERI, ,MANHATTAN, , ,14,C,7, ,987636,212439,CM,1, 45,0101000020E610000029D336C7377F52C0DB152186F85F4440
555635, 2010,40,16356,11262010,2013,1,I,H,1,CRIM TRES,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,807,807,N,N, , ,M,Q,12311900,24,6,0,180,BR,BR,T, ,L, , ,LOBBY,175,ALEXANDER AVE,EAST 136 STREET,EAST 135 STREET, ,BRONX, , ,40,J,18, ,1004670,233870,CM,1, 31,0101000020E610000046E8D473477B52C0F14FED437F674440
555636, 2010,19,3797,11262010,2013,A,O,P,1,FELONY,2,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,19,19,N,N, , ,M,Z,04071979,31,6,3,220,ZZ,BK,M, ,L, , ,STREET,523,EAST 83 STREE,EAST END AVENUE,YORK AVENUE, ,MANHATTAN, , ,19,J, , ,998702,221154,CM,1, 85,0101000020E610000012881F1DA97C52C03D0D9EFB07634440
555637, 2010,14,10977,11262010,2015,1,I,T,4,FEL,5,V,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,872,872,N,N,V,S,F,Q,12311900,18,5,0,110,BK,BR,T, ,L, , ,MEZZ AREA, , ,8 AVENUE,WEST 42 STREET, ,MANHATTAN, , ,14,H,11, ,987078,215157,CM,1, 45,0101000020E6100000E10E58C1587F52C03E61A3FCEC604440
